CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
14839,53.0,3,915.28,3,3,3,333,Loyal
14877,53.0,2,437.0,3,3,2,332,Loyal
14953,53.0,3,723.95,3,3,3,333,Loyal
15068,53.0,2,623.49,3,3,3,333,Loyal
15367,53.0,7,3203.74,3,5,5,355,Loyal
15688,53.0,1,190.57,3,1,1,311,Neutral
15772,53.0,1,280.88,3,1,2,312,Neutral
15774,53.0,5,1059.14,3,4,4,344,Loyal
15799,53.0,1,540.15,3,1,3,313,Neutral
16054,53.0,3,1327.98,3,3,4,334,Loyal
16104,53.0,8,2476.25,3,5,5,355,Loyal
16124,53.0,3,1523.49,3,3,4,334,Loyal
16283,53.0,3,2833.01,3,3,5,335,Loyal
16691,53.0,2,178.83,3,3,1,331,Loyal
16767,53.0,4,2493.2,3,4,5,345,Loyal
17141,53.0,4,754.33,3,4,3,343,Loyal
17373,53.0,3,520.58,3,3,3,333,Loyal
17597,53.0,4,1439.72,3,4,4,344,Loyal
17703,53.0,1,296.1,3,1,2,312,Neutral
18112,53.0,2,423.27,3,3,2,332,Loyal
12409,55.0,4,12346.62,3,4,5,345,Loyal
12445,55.0,1,301.58,3,1,2,312,Neutral
12691,55.0,1,134.6,3,1,1,311,Neutral
12987,55.0,3,753.51,3,3,3,333,Loyal
13052,55.0,6,2820.38,3,5,5,355,Loyal
13233,55.0,2,571.34,3,3,3,333,Loyal
13539,55.0,4,938.02,3,4,3,343,Loyal
13666,55.0,2,43.25,3,3,1,331,Loyal
13722,55.0,7,3260.0,3,5,5,355,Loyal
14168,55.0,2,370.45,3,3,2,332,Loyal
14341,55.0,10,2285.04,3,5,5,355,Loyal
14549,55.0,3,627.31,3,3,3,333,Loyal
15095,55.0,6,1771.04,3,5,4,354,Loyal
15181,55.0,2,510.72,3,3,3,333,Loyal
15202,55.0,3,6001.49,3,3,5,335,Loyal
15296,55.0,6,6669.97,3,5,5,355,Loyal
15400,55.0,3,586.1,3,3,3,333,Loyal
15651,55.0,2,612.76,3,3,3,333,Loyal
15686,55.0,1,90.0,3,1,1,311,Neutral
15817,55.0,3,2766.4,3,3,5,335,Loyal
15957,55.0,2,501.21,3,3,2,332,Loyal
16153,55.0,6,3309.26,3,5,5,355,Loyal
16232,55.0,3,1722.09,3,3,4,334,Loyal
16253,55.0,5,3626.29,3,4,5,345,Loyal
16336,55.0,4,3517.69,3,4,5,345,Loyal
16465,55.0,2,746.24,3,3,3,333,Loyal
16576,55.0,2,540.87,3,3,3,333,Loyal
16650,55.0,6,1397.69,3,5,4,354,Loyal
16656,55.0,15,8207.37,3,5,5,355,Loyal
16810,55.0,1,532.5,3,1,3,313,Neutral
17202,55.0,1,160.65,3,1,1,311,Neutral
17316,55.0,1,124.45,3,1,1,311,Neutral
17388,55.0,7,1432.01,3,5,4,354,Loyal
17390,55.0,1,149.3,3,1,1,311,Neutral
17510,55.0,1,206.08,3,1,1,311,Neutral
17536,55.0,2,288.33,3,3,2,332,Loyal
17687,55.0,1,432.68,3,1,2,312,Neutral
17822,55.0,5,2188.5,3,4,5,345,Loyal
17938,55.0,1,144.29,3,1,1,311,Neutral
18151,55.0,4,1226.09,3,4,4,344,Loyal
12374,56.0,3,2246.29,3,3,5,335,Loyal
12589,56.0,6,4048.98,3,5,5,355,Loyal
12694,56.0,1,973.68,3,1,3,313,Neutral
12798,56.0,1,1533.89,3,1,4,314,Big Spenders
13194,56.0,1,412.08,3,1,2,312,Neutral
13225,56.0,9,9796.23,3,5,5,355,Loyal
13696,56.0,3,2020.4,3,3,4,334,Loyal
13829,56.0,1,102.0,3,1,1,311,Neutral
14296,56.0,2,456.4,3,3,2,332,Loyal
14343,56.0,4,1088.91,3,4,4,344,Loyal
14584,56.0,4,705.65,3,4,3,343,Loyal
14929,56.0,1,612.81,3,1,3,313,Neutral
14956,56.0,1,1325.0,3,1,4,314,Big Spenders
14975,56.0,1,192.45,3,1,1,311,Neutral
15050,56.0,2,2411.7,3,3,5,335,Loyal
15123,56.0,3,2456.86,3,3,5,335,Loyal
15252,56.0,3,1362.63,3,3,4,334,Loyal
15339,56.0,5,1253.77,3,4,4,344,Loyal
15549,56.0,5,652.7,3,4,3,343,Loyal
15626,56.0,1,391.72,3,1,2,312,Neutral
15677,56.0,2,648.4,3,3,3,333,Loyal
15717,56.0,4,456.7,3,4,2,342,Loyal
15735,56.0,1,327.68,3,1,2,312,Neutral
16176,56.0,4,2052.69,3,4,4,344,Loyal
16211,56.0,2,543.57,3,3,3,333,Loyal
16518,56.0,2,475.05,3,3,2,332,Loyal
16912,56.0,4,1904.93,3,4,4,344,Loyal
16991,56.0,1,1041.21,3,1,4,314,Big Spenders
17409,56.0,8,7021.66,3,5,5,355,Loyal
17611,56.0,13,4387.76,3,5,5,355,Loyal
17717,56.0,1,376.92,3,1,2,312,Neutral
17751,56.0,1,157.86,3,1,1,311,Neutral
17823,56.0,2,494.25,3,3,2,332,Loyal
18037,56.0,9,97.4,3,5,1,351,Loyal
18090,56.0,1,349.4,3,1,2,312,Neutral
12379,57.0,2,767.98,3,3,3,333,Loyal
12424,57.0,2,1579.07,3,3,4,334,Loyal
12582,57.0,2,1469.04,3,3,4,334,Loyal
12900,57.0,1,340.33,3,1,2,312,Neutral
13770,57.0,4,785.37,3,4,3,343,Loyal
13792,57.0,1,188.4,3,1,1,311,Neutral
13832,57.0,1,561.49,3,1,3,313,Neutral
14204,57.0,3,901.93,3,3,3,333,Loyal
14316,57.0,5,1370.34,3,4,4,344,Loyal
15122,57.0,8,2863.69,3,5,5,355,Loyal
15242,57.0,1,302.04,3,1,2,312,Neutral
16120,57.0,2,1747.77,3,3,4,334,Loyal
16130,57.0,4,987.48,3,4,3,343,Loyal
16238,57.0,1,63.66,3,1,1,311,Neutral
16625,57.0,4,1320.95,3,4,4,344,Loyal
16643,57.0,1,435.6,3,1,2,312,Neutral
16660,57.0,3,611.9,3,3,3,333,Loyal
16843,57.0,19,9374.86,3,5,5,355,Loyal
16918,57.0,10,2144.47,3,5,4,354,Loyal
16990,57.0,1,165.0,3,1,1,311,Neutral
17180,57.0,7,1460.95,3,5,4,354,Loyal
17182,57.0,2,321.3,3,3,2,332,Loyal
17604,57.0,4,636.57,3,4,3,343,Loyal
17851,57.0,6,1563.34,3,5,4,354,Loyal
12467,58.0,1,132.8,3,1,1,311,Neutral
12655,58.0,1,261.35,3,1,2,312,Neutral
13223,58.0,4,805.92,3,4,3,343,Loyal
13296,58.0,5,705.11,3,4,3,343,Loyal
13299,58.0,2,1076.2,3,3,4,334,Loyal
13440,58.0,7,1295.25,3,5,4,354,Loyal
13710,58.0,2,329.04,3,3,2,332,Loyal
13909,58.0,2,286.6,3,3,2,332,Loyal
13912,58.0,1,124.95,3,1,1,311,Neutral
13968,58.0,1,123.66,3,1,1,311,Neutral
13971,58.0,6,1909.31,3,5,4,354,Loyal
14199,58.0,3,906.3,3,3,3,333,Loyal
14240,58.0,1,357.15,3,1,2,312,Neutral
14263,58.0,1,322.93,3,1,2,312,Neutral
14838,58.0,2,773.67,3,3,3,333,Loyal
14853,58.0,3,901.07,3,3,3,333,Loyal
14981,58.0,1,270.8,3,1,2,312,Neutral
15062,58.0,4,1597.76,3,4,4,344,Loyal
15151,58.0,2,2085.61,3,3,4,334,Loyal
15208,58.0,1,100.4,3,1,1,311,Neutral
15381,58.0,3,1293.72,3,3,4,334,Loyal
15696,58.0,5,1170.11,3,4,4,344,Loyal
16039,58.0,2,456.4,3,3,2,332,Loyal
16134,58.0,3,1527.25,3,3,4,334,Loyal
16263,58.0,1,351.01,3,1,2,312,Neutral
16266,58.0,7,896.06,3,5,3,353,Loyal
16281,58.0,2,1361.96,3,3,4,334,Loyal
16551,58.0,4,1315.0,3,4,4,344,Loyal
16574,58.0,2,850.34,3,3,3,333,Loyal
16701,58.0,13,4518.43,3,5,5,355,Loyal
16772,58.0,3,3723.55,3,3,5,335,Loyal
16774,58.0,4,932.93,3,4,3,343,Loyal
16932,58.0,2,278.77,3,3,2,332,Loyal
16975,58.0,3,926.12,3,3,3,333,Loyal
17094,58.0,1,100.2,3,1,1,311,Neutral
17104,58.0,1,474.03,3,1,2,312,Neutral
17414,58.0,4,1471.52,3,4,4,344,Loyal
17686,58.0,2,2557.35,3,3,5,335,Loyal
17944,58.0,1,75.41,3,1,1,311,Neutral
12909,59.0,3,924.52,3,3,3,333,Loyal
12989,59.0,18,6627.64,3,5,5,355,Loyal
13082,59.0,12,3722.12,3,5,5,355,Loyal
13919,59.0,2,975.87,3,3,3,333,Loyal
14319,59.0,1,494.85,3,1,2,312,Neutral
14389,59.0,3,854.55,3,3,3,333,Loyal
14401,59.0,9,2744.42,3,5,5,355,Loyal
14412,59.0,1,656.16,3,1,3,313,Neutral
14590,59.0,20,3006.62,3,5,5,355,Loyal
14704,59.0,2,266.66,3,3,2,332,Loyal
14852,59.0,12,3310.49,3,5,5,355,Loyal
15562,59.0,2,538.83,3,3,3,333,Loyal
15920,59.0,5,404.14,3,4,2,342,Loyal
15948,59.0,1,553.85,3,1,3,313,Neutral
16036,59.0,2,1797.92,3,3,4,334,Loyal
16325,59.0,9,3003.26,3,5,5,355,Loyal
16330,59.0,4,382.42,3,4,2,342,Loyal
16527,59.0,1,1044.38,3,1,4,314,Big Spenders
17264,59.0,1,279.59,3,1,2,312,Neutral
17273,59.0,1,141.12,3,1,1,311,Neutral
17635,59.0,3,1265.58,3,3,4,334,Loyal
17710,59.0,1,293.5,3,1,2,312,Neutral
17714,59.0,4,1257.18,3,4,4,344,Loyal
12359,60.0,6,2563.36,3,5,5,355,Loyal
12656,60.0,3,2356.66,3,3,5,335,Loyal
12862,60.0,2,1008.32,3,3,4,334,Loyal
13083,60.0,1,91.68,3,1,1,311,Neutral
13537,60.0,2,717.85,3,3,3,333,Loyal
13736,60.0,5,2034.31,3,4,4,344,Loyal
14334,60.0,4,1766.27,3,4,4,344,Loyal
14346,60.0,3,1294.17,3,3,4,334,Loyal
14571,60.0,1,161.65,3,1,1,311,Neutral
14693,60.0,6,992.46,3,5,4,354,Loyal
14734,60.0,4,1056.42,3,4,4,344,Loyal
14754,60.0,4,912.43,3,4,3,343,Loyal
15046,60.0,10,2598.62,3,5,5,355,Loyal
15177,60.0,1,948.93,3,1,3,313,Neutral
15277,60.0,1,220.44,3,1,1,311,Neutral
15346,60.0,2,343.7,3,3,2,332,Loyal
15418,60.0,2,452.32,3,3,2,332,Loyal
15969,60.0,2,460.95,3,3,2,332,Loyal
16579,60.0,1,295.05,3,1,2,312,Neutral
17111,60.0,1,227.97,3,1,1,311,Neutral
17152,60.0,1,327.0,3,1,2,312,Neutral
17465,60.0,7,2542.79,3,5,5,355,Loyal
17518,60.0,2,329.42,3,3,2,332,Loyal
17555,60.0,3,574.48,3,3,3,333,Loyal
18078,60.0,2,508.47,3,3,3,333,Loyal
12458,62.0,2,830.09,3,3,3,333,Loyal
12835,62.0,41,6043.31,3,5,5,355,Loyal
12853,62.0,5,1950.4,3,4,4,344,Loyal
13406,62.0,2,568.92,3,3,3,333,Loyal
13541,62.0,2,785.25,3,3,3,333,Loyal
14186,62.0,5,1550.63,3,4,4,344,Loyal
14662,62.0,3,645.16,3,3,3,333,Loyal
14665,62.0,2,913.95,3,3,3,333,Loyal
14846,62.0,1,437.4,3,1,2,312,Neutral
14885,62.0,2,832.8,3,3,3,333,Loyal
15080,62.0,2,546.25,3,3,3,333,Loyal
15598,62.0,1,307.34,3,1,2,312,Neutral
15622,62.0,8,4143.05,3,5,5,355,Loyal
16329,62.0,4,1703.07,3,4,4,344,Loyal
16568,62.0,2,1020.9,3,3,4,334,Loyal
16872,62.0,3,533.11,3,3,3,333,Loyal
17196,62.0,1,352.9,3,1,2,312,Neutral
17351,62.0,9,1401.08,3,5,4,354,Loyal
17758,62.0,4,1555.83,3,4,4,344,Loyal
18095,62.0,3,1723.04,3,3,4,334,Loyal
12511,63.0,1,3084.02,3,1,5,315,Big Spenders
12903,63.0,1,833.53,3,1,3,313,Neutral
12986,63.0,10,2729.84,3,5,5,355,Loyal
13324,63.0,8,3391.52,3,5,5,355,Loyal
13382,63.0,4,1164.59,3,4,4,344,Loyal
13423,63.0,1,217.03,3,1,1,311,Neutral
13514,63.0,3,663.7,3,3,3,333,Loyal
13552,63.0,10,3238.85,3,5,5,355,Loyal
13567,63.0,4,1083.69,3,4,4,344,Loyal
13776,63.0,2,623.98,3,3,3,333,Loyal
13785,63.0,4,542.49,3,4,3,343,Loyal
13871,63.0,4,1482.6,3,4,4,344,Loyal
14118,63.0,1,458.45,3,1,2,312,Neutral
14266,63.0,1,40.56,3,1,1,311,Neutral
14339,63.0,1,310.75,3,1,2,312,Neutral
14465,63.0,8,2887.41,3,5,5,355,Loyal
14525,63.0,8,3908.44,3,5,5,355,Loyal
14682,63.0,4,1462.81,3,4,4,344,Loyal
14998,63.0,2,340.86,3,3,2,332,Loyal
15228,63.0,2,2193.56,3,3,5,335,Loyal
15600,63.0,4,1199.31,3,4,4,344,Loyal
15847,63.0,3,433.3,3,3,2,332,Loyal
15931,63.0,1,239.9,3,1,1,311,Neutral
16072,63.0,3,3744.57,3,3,5,335,Loyal
16111,63.0,1,562.48,3,1,3,313,Neutral
16166,63.0,2,435.83,3,3,2,332,Loyal
16832,63.0,2,218.46,3,3,1,331,Loyal
16841,63.0,6,2136.24,3,5,4,354,Loyal
16906,63.0,3,869.03,3,3,3,333,Loyal
16980,63.0,1,394.37,3,1,2,312,Neutral
17127,63.0,5,1155.03,3,4,4,344,Loyal
17249,63.0,1,68.03,3,1,1,311,Neutral
17354,63.0,3,1750.4,3,3,4,334,Loyal
17742,63.0,9,1743.37,3,5,4,354,Loyal
13012,64.0,3,1310.99,3,3,4,334,Loyal
13022,64.0,1,65.3,3,1,1,311,Neutral
13033,64.0,1,30.0,3,1,1,311,Neutral
13055,64.0,1,1106.7,3,1,4,314,Big Spenders
13556,64.0,2,200.82,3,3,1,331,Loyal
13707,64.0,3,2559.45,3,3,5,335,Loyal
13818,64.0,1,61.28,3,1,1,311,Neutral
13861,64.0,2,273.26,3,3,2,332,Loyal
14322,64.0,4,474.1,3,4,2,342,Loyal
14657,64.0,2,612.65,3,3,3,333,Loyal
15074,64.0,2,817.46,3,3,3,333,Loyal
16149,64.0,1,141.7,3,1,1,311,Neutral
16307,64.0,3,1194.92,3,3,4,334,Loyal
16384,64.0,2,774.45,3,3,3,333,Loyal
16873,64.0,6,7493.77,3,5,5,355,Loyal
16948,64.0,4,433.75,3,4,2,342,Loyal
17008,64.0,1,81.36,3,1,1,311,Neutral
17075,64.0,6,1407.61,3,5,4,354,Loyal
17642,64.0,3,1112.2,3,3,4,334,Loyal
12516,65.0,2,1336.56,3,3,4,334,Loyal
12644,65.0,3,1440.58,3,3,4,334,Loyal
13177,65.0,1,229.75,3,1,1,311,Neutral
13238,65.0,2,305.9,3,3,2,332,Loyal
13253,65.0,2,1920.71,3,3,4,334,Loyal
13306,65.0,1,53.65,3,1,1,311,Neutral
13446,65.0,11,3881.89,3,5,5,355,Loyal
13800,65.0,2,1121.24,3,3,4,334,Loyal
14064,65.0,10,1978.68,3,5,4,354,Loyal
14169,65.0,2,624.43,3,3,3,333,Loyal
14302,65.0,3,742.9,3,3,3,333,Loyal
14470,65.0,1,250.85,3,1,1,311,Neutral
14492,65.0,7,1921.91,3,5,4,354,Loyal
14663,65.0,2,490.6,3,3,2,332,Loyal
14844,65.0,6,3512.62,3,5,5,355,Loyal
14978,65.0,5,1210.72,3,4,4,344,Loyal
14991,65.0,1,314.67,3,1,2,312,Neutral
15105,65.0,2,795.98,3,3,3,333,Loyal
15128,65.0,1,312.68,3,1,2,312,Neutral
15241,65.0,3,1293.72,3,3,4,334,Loyal
15249,65.0,5,2577.54,3,4,5,345,Loyal
15490,65.0,1,217.6,3,1,1,311,Neutral
15782,65.0,1,1399.36,3,1,4,314,Big Spenders
15795,65.0,7,1369.86,3,5,4,354,Loyal
15857,65.0,1,273.48,3,1,2,312,Neutral
16040,65.0,4,1103.35,3,4,4,344,Loyal
16300,65.0,3,1392.43,3,3,4,334,Loyal
16348,65.0,1,328.77,3,1,2,312,Neutral
16760,65.0,1,228.0,3,1,1,311,Neutral
17095,65.0,4,1248.09,3,4,4,344,Loyal
17172,65.0,2,638.81,3,3,3,333,Loyal
17657,65.0,1,126.0,3,1,1,311,Neutral
18188,65.0,3,1279.55,3,3,4,334,Loyal
18244,65.0,2,568.64,3,3,3,333,Loyal
12486,66.0,1,1037.28,3,1,4,314,Big Spenders
13005,66.0,2,485.98,3,3,2,332,Loyal
13035,66.0,1,442.32,3,1,2,312,Neutral
13144,66.0,1,24.4,3,1,1,311,Neutral
13360,66.0,4,1553.65,3,4,4,344,Loyal
13367,66.0,1,510.2,3,1,3,313,Neutral
13441,66.0,1,424.26,3,1,2,312,Neutral
13803,66.0,2,1061.84,3,3,4,334,Loyal
13920,66.0,4,1774.68,3,4,4,344,Loyal
13939,66.0,4,992.41,3,4,4,344,Loyal
14239,66.0,10,1882.32,3,5,4,354,Loyal
14314,66.0,1,109.8,3,1,1,311,Neutral
14321,66.0,2,687.31,3,3,3,333,Loyal
14916,66.0,4,1773.97,3,4,4,344,Loyal
15778,66.0,1,307.95,3,1,2,312,Neutral
15789,66.0,5,1610.71,3,4,4,344,Loyal
15819,66.0,6,2029.34,3,5,4,354,Loyal
16061,66.0,1,89.65,3,1,1,311,Neutral
16332,66.0,4,417.21,3,4,2,342,Loyal
16414,66.0,3,433.46,3,3,2,332,Loyal
16476,66.0,1,350.35,3,1,2,312,Neutral
16496,66.0,3,731.25,3,3,3,333,Loyal
16532,66.0,2,2007.84,3,3,4,334,Loyal
17047,66.0,3,1188.33,3,3,4,334,Loyal
17375,66.0,1,260.45,3,1,2,312,Neutral
18017,66.0,1,165.0,3,1,1,311,Neutral
18284,66.0,1,461.68,3,1,2,312,Neutral
13014,67.0,1,1914.8,3,1,4,314,Big Spenders
13245,67.0,1,558.72,3,1,3,313,Neutral
13326,67.0,1,281.76,3,1,2,312,Neutral
13380,67.0,1,62.4,3,1,1,311,Neutral
13642,67.0,3,159.92,3,3,1,331,Loyal
13674,67.0,1,240.68,3,1,1,311,Neutral
14008,67.0,1,509.04,3,1,3,313,Neutral
14254,67.0,1,601.03,3,1,3,313,Neutral
14310,67.0,1,492.1,3,1,2,312,Neutral
14342,67.0,2,249.88,3,3,1,331,Loyal
14392,67.0,1,266.4,3,1,2,312,Neutral
14455,67.0,4,628.21,3,4,3,343,Loyal
14462,67.0,1,265.99,3,1,2,312,Neutral
14579,67.0,1,105.56,3,1,1,311,Neutral
15143,67.0,1,304.18,3,1,2,312,Neutral
15196,67.0,2,316.25,3,3,2,332,Loyal
15859,67.0,1,438.46,3,1,2,312,Neutral
15884,67.0,2,249.7,3,3,1,331,Loyal
15978,67.0,2,2180.64,3,3,5,335,Loyal
16312,67.0,1,171.15,3,1,1,311,Neutral
16331,67.0,6,2037.7,3,5,4,354,Loyal
16485,67.0,4,1931.03,3,4,4,344,Loyal
16584,67.0,3,2227.59,3,3,5,335,Loyal
16799,67.0,2,495.98,3,3,2,332,Loyal
16809,67.0,4,812.74,3,4,3,343,Loyal
17022,67.0,1,189.0,3,1,1,311,Neutral
17366,67.0,2,1096.24,3,3,4,334,Loyal
18270,67.0,1,161.4,3,1,1,311,Neutral
12639,69.0,2,826.27,3,3,3,333,Loyal
12652,69.0,1,97.05,3,1,1,311,Neutral
12696,69.0,2,851.91,3,3,3,333,Loyal
13320,69.0,2,679.4,3,3,3,333,Loyal
13566,69.0,3,833.41,3,3,3,333,Loyal
13784,69.0,3,447.44,3,3,2,332,Loyal
14225,69.0,4,2037.02,3,4,4,344,Loyal
14425,69.0,3,661.39,3,3,3,333,Loyal
14564,69.0,2,2605.62,3,3,5,335,Loyal
15190,69.0,1,834.44,3,1,3,313,Neutral
15420,69.0,6,743.0,3,5,3,353,Loyal
15451,69.0,2,233.21,3,3,1,331,Loyal
15764,69.0,2,1223.11,3,3,4,334,Loyal
16101,69.0,3,1938.46,3,3,4,334,Loyal
16108,69.0,3,1393.42,3,3,4,334,Loyal
16472,69.0,2,789.6,3,3,3,333,Loyal
16864,69.0,2,409.25,3,3,2,332,Loyal
17380,69.0,3,645.0,3,3,3,333,Loyal
17533,69.0,1,34.8,3,1,1,311,Neutral
18266,69.0,1,251.1,3,1,1,311,Neutral
12457,70.0,1,632.68,3,1,3,313,Neutral
12500,70.0,8,1697.39,3,5,4,354,Loyal
12806,70.0,4,2878.96,3,4,5,345,Loyal
13591,70.0,4,976.81,3,4,3,343,Loyal
13729,70.0,3,724.73,3,3,3,333,Loyal
13804,70.0,2,572.73,3,3,3,333,Loyal
13962,70.0,1,193.25,3,1,1,311,Neutral
13966,70.0,1,390.86,3,1,2,312,Neutral
14110,70.0,21,7304.8,3,5,5,355,Loyal
14230,70.0,3,979.8,3,3,3,333,Loyal
14568,70.0,1,919.7,3,1,3,313,Neutral
14699,70.0,3,593.47,3,3,3,333,Loyal
14707,70.0,2,139.2,3,3,1,331,Loyal
14742,70.0,1,579.85,3,1,3,313,Neutral
15243,70.0,1,610.6,3,1,3,313,Neutral
15736,70.0,2,1815.72,3,3,4,334,Loyal
15812,70.0,7,3400.33,3,5,5,355,Loyal
16044,70.0,1,340.84,3,1,2,312,Neutral
16214,70.0,1,975.5,3,1,3,313,Neutral
16368,70.0,1,142.78,3,1,1,311,Neutral
16522,70.0,2,433.36,3,3,2,332,Loyal
16958,70.0,1,809.44,3,1,3,313,Neutral
17146,70.0,10,5110.46,3,5,5,355,Loyal
17382,70.0,7,836.88,3,5,3,353,Loyal
17667,70.0,4,1895.19,3,4,4,344,Loyal
12661,71.0,1,162.0,2,1,1,211,Hibernating
12857,71.0,4,2581.6,2,4,5,245,Frequent Buyers
12946,71.0,1,324.45,2,1,2,212,Hibernating
12975,71.0,6,2100.09,2,5,4,254,Frequent Buyers
13048,71.0,5,2248.3,2,4,5,245,Frequent Buyers
13105,71.0,1,72.0,2,1,1,211,Hibernating
13257,71.0,1,149.75,2,1,1,211,Hibernating
13639,71.0,1,312.93,2,1,2,212,Hibernating
13797,71.0,3,1179.45,2,3,4,234,Big Spenders
14477,71.0,3,660.0,2,3,3,233,Neutral
14513,71.0,3,332.42,2,3,2,232,Neutral
14514,71.0,6,3543.63,2,5,5,255,Frequent Buyers
14843,71.0,1,211.8,2,1,1,211,Hibernating
15734,71.0,2,923.85,2,3,3,233,Neutral
15912,71.0,7,810.08,2,5,3,253,Frequent Buyers
15985,71.0,5,1572.86,2,4,4,244,Frequent Buyers
16148,71.0,1,310.3,2,1,2,212,Hibernating
16177,71.0,7,1915.36,2,5,4,254,Frequent Buyers
16369,71.0,4,1111.15,2,4,4,244,Frequent Buyers
16490,71.0,1,205.41,2,1,1,211,Hibernating
16773,71.0,2,249.65,2,3,1,231,Neutral
16783,71.0,1,391.95,2,1,2,212,Hibernating
17257,71.0,2,192.73,2,3,1,231,Neutral
17771,71.0,2,141.6,2,3,1,231,Neutral
12648,72.0,3,793.95,2,3,3,233,Neutral
12840,72.0,3,1315.2,2,3,4,234,Big Spenders
12964,72.0,1,132.24,2,1,1,211,Hibernating
13103,72.0,2,465.7,2,3,2,232,Neutral
13110,72.0,5,1468.8,2,4,4,244,Frequent Buyers
13139,72.0,1,3138.04,2,1,5,215,At Risk
13239,72.0,4,1265.13,2,4,4,244,Frequent Buyers
13397,72.0,5,1647.74,2,4,4,244,Frequent Buyers
13754,72.0,1,164.45,2,1,1,211,Hibernating
13922,72.0,2,692.95,2,3,3,233,Neutral
13927,72.0,1,359.27,2,1,2,212,Hibernating
14228,72.0,3,745.5,2,3,3,233,Neutral
14423,72.0,2,651.41,2,3,3,233,Neutral
14489,72.0,3,1111.55,2,3,4,234,Big Spenders
14634,72.0,4,2124.46,2,4,4,244,Frequent Buyers
14909,72.0,3,1404.68,2,3,4,234,Big Spenders
15321,72.0,9,3961.42,2,5,5,255,Frequent Buyers
15614,72.0,4,3147.36,2,4,5,245,Frequent Buyers
15636,72.0,2,719.82,2,3,3,233,Neutral
15871,72.0,1,33.1,2,1,1,211,Hibernating
16198,72.0,1,629.36,2,1,3,213,At Risk
16237,72.0,1,136.65,2,1,1,211,Hibernating
16269,72.0,1,717.57,2,1,3,213,At Risk
16341,72.0,3,1878.92,2,3,4,234,Big Spenders
16362,72.0,1,212.17,2,1,1,211,Hibernating
16875,72.0,6,2139.0,2,5,4,254,Frequent Buyers
17007,72.0,1,230.17,2,1,1,211,Hibernating
17048,72.0,4,1146.33,2,4,4,244,Frequent Buyers
17092,72.0,7,3817.18,2,5,5,255,Frequent Buyers
17348,72.0,4,1316.89,2,4,4,244,Frequent Buyers
17624,72.0,2,725.15,2,3,3,233,Neutral
17886,72.0,3,708.77,2,3,3,233,Neutral
18049,72.0,2,556.52,2,3,3,233,Neutral
18215,72.0,4,1948.15,2,4,4,244,Frequent Buyers
12348,73.0,1,222.16,2,1,1,211,Hibernating
13015,73.0,6,3240.14,2,5,5,255,Frequent Buyers
13290,73.0,1,208.63,2,1,1,211,Hibernating
13687,73.0,1,11880.84,2,1,5,215,At Risk
13897,73.0,2,849.56,2,3,3,233,Neutral
14063,73.0,9,22710.2,2,5,5,255,Frequent Buyers
14295,73.0,4,2196.71,2,4,5,245,Frequent Buyers
14328,73.0,1,445.05,2,1,2,212,Hibernating
14802,73.0,2,1502.98,2,3,4,234,Big Spenders
15469,73.0,1,335.7,2,1,2,212,Hibernating
15616,73.0,1,317.11,2,1,2,212,Hibernating
16105,73.0,4,2049.23,2,4,4,244,Frequent Buyers
16182,73.0,5,3354.0,2,4,5,245,Frequent Buyers
16264,73.0,2,837.53,2,3,3,233,Neutral
16636,73.0,4,3802.04,2,4,5,245,Frequent Buyers
16895,73.0,4,902.28,2,4,3,243,Frequent Buyers
17280,73.0,1,118.86,2,1,1,211,Hibernating
17524,73.0,2,394.14,2,3,2,232,Neutral
17919,73.0,1,536.28,2,1,3,213,At Risk
18194,73.0,5,3188.2,2,4,5,245,Frequent Buyers
12871,74.0,1,363.38,2,1,2,212,Hibernating
13281,74.0,1,350.85,2,1,2,212,Hibernating
13980,74.0,4,599.78,2,4,3,243,Frequent Buyers
14094,74.0,1,335.22,2,1,2,212,Hibernating
14195,74.0,4,1603.6,2,4,4,244,Frequent Buyers
14269,74.0,1,295.73,2,1,2,212,Hibernating
14806,74.0,1,110.04,2,1,1,211,Hibernating
15201,74.0,2,606.41,2,3,3,233,Neutral
16340,74.0,2,976.99,2,3,3,233,Neutral
16833,74.0,2,1302.51,2,3,4,234,Big Spenders
17123,74.0,2,631.87,2,3,3,233,Neutral
17299,74.0,2,346.97,2,3,2,232,Neutral
13513,76.0,2,619.49,2,3,3,233,Neutral
14226,76.0,1,770.34,2,1,3,213,At Risk
14875,76.0,1,1397.08,2,1,4,214,At Risk
14967,76.0,5,1518.81,2,4,4,244,Frequent Buyers
16675,76.0,2,608.86,2,3,3,233,Neutral
16952,76.0,3,631.17,2,3,3,233,Neutral
12727,77.0,3,1698.83,2,3,4,234,Big Spenders
12731,77.0,5,6879.8,2,4,5,245,Frequent Buyers
12802,77.0,6,1988.84,2,5,4,254,Frequent Buyers
12844,77.0,2,322.64,2,3,2,232,Neutral
12916,77.0,3,1647.87,2,3,4,234,Big Spenders
13264,77.0,1,722.56,2,1,3,213,At Risk
13519,77.0,1,220.46,2,1,1,211,Hibernating
13635,77.0,3,1928.13,2,3,4,234,Big Spenders
14628,77.0,3,1326.04,2,3,4,234,Big Spenders
14701,77.0,6,2012.72,2,5,4,254,Frequent Buyers
14715,77.0,4,973.07,2,4,3,243,Frequent Buyers
